"","to","from","fraction2010","fraction2011","fraction2012","fraction2013","fraction2014","fraction2015","fraction2016","fraction2017","fraction2018","fraction2019","fraction_mean"
"1929","Italy","Lithuania",0.00134622303357336,0.00265219091626612,0.000469282288699228,0.000166937786701024,0.000915253014451726,0.000246196325621467,0.000794507117203941,0.00191783671853583,0.00230160910161532,0.00504021787767383,0.00158502541803418
"1930","Netherlands","Lithuania",0.00361373119766539,0.00521814585211475,0.00917623904849527,0.00316104528759924,0.000907057246606902,0.00261531994680866,0.0173792381265596,0.0175832074680317,0.00153222149533549,0.00278670020281813,0.00639729058720352
"1931","Sweden","Lithuania",0.0648319524217339,0.128716227271372,0.0952604259301019,0.0482214400342296,0.0370944102701481,0.0687915810233772,0.082609154859641,0.0470748676524311,0.0727883739604074,0.0533227348274658,0.0698711168250908
"1932","Germany","Madagascar",0,0,0,0,1.26714895529568e-05,1.6593921741881e-05,1.53309827524962e-05,0,0,0,4.4596394047334e-06
"1933","Italy","Madagascar",0,0,0,0,5.29323462221966e-06,9.61533025739674e-06,6.77774692111102e-06,0,0,0,2.16863118007274e-06
"1934","United Kingdom of Great Britain and Northern Ireland","Madagascar",0,0,0,0,2.58195904079174e-05,6.71501095017908e-05,3.81182908665863e-05,0,0,0,1.31087990776295e-05
"1935","Uganda","Malawi",0,0,0,0,0.00091223562425822,0,0,0.000309804668167747,0,0.00283484547066407,0.000405688576309004
"1936","Guinea","Mali",0,0,0,0,0.328916966604111,0.0587400294747849,0,0,6.58678700033812e-05,0,0.03877228639489
"1937","Senegal","Mali",0,0,8.96984089231127e-05,0,0.00155705335073719,0.00251075676373373,0,7.20447729636162e-05,0.000335846201539278,0.000116924939198333,0.000468232443709526
"1938","Belize","Mexico",0,0,0,0,0.129990176436649,0,0,0.00484356821025721,0.00380311104188477,0.0544562905041877,0.0193093146192979
"1939","Spain","Mexico",0,0,0,0,4.38182794494958e-06,0,0,2.10406670463364e-05,6.64487558919939e-06,0,3.20673705804854e-06
"1940","Chile","New Zealand",0,0,0,0,4.26253471920438e-05,0,0,0,0,0,4.26253471920438e-06
"1941","Niger","Nigeria",0,0,0,0,0.119922440186899,0.0743825016673285,0.0317622307432709,0.0200950294275484,0.767105131593805,0.301976749707803,0.131524408332665
"1942","Albania","North Macedonia",0,0,0,8.75003791887142e-05,0.00684707982490752,0.0167181884893457,0.0136379922739089,0.0163226830979737,0.00949259050101883,0.00686967147574195,0.00699757060420853
"1943","Greece","North Macedonia",0,0,0,0,0.000174744100602551,0.000274456658091196,0.000974446429544059,0.0046078900156802,0.00917086899210726,0.00914471458003502,0.00243471207760603
"1944","United Arab Emirates","Pakistan",0,0,0,0,0.00116598541788662,0.000181776319013518,0.00502848588093217,0.0075121394552483,0.0661091884504273,0.029510151563591,0.0109507727087099
"1945","Cameroon","Paraguay",0.0246249143853934,0,0.0378381613092563,0,0.0100087248651861,0,0,0,0,0,0.00724718005598359
"1946","Democratic Republic of the Congo","Paraguay",0,0,0.0318487762406203,0,0.0809348095900387,0.00359234052151722,0,0,0,0,0.0116375926352176
"1947","Turkey","Paraguay",0.11746576801839,0.0776748371376541,0.0306004307056541,0.0517412629017943,0.0522489742411239,0.0351814266928728,0.0793415615540974,0.0713559329068413,0.018256222941496,0.000730766164281272,0.0534597183264205
"1948","Indonesia","Philippines",6.0344575502261e-06,5.17017247571437e-06,5.49973303595096e-06,0,7.52609900785223e-06,2.24362954311382e-05,0,0,0,0,4.66667575008819e-06
"1949","Cabo Verde","Poland",0,0,0,0,0.0982495888073987,0,0,0,0,0,0.00982495888073987
"1950","Belgium","Portugal",0,0,0,0,1.36494332664241e-05,0,0,0,1.89734898381574e-05,1.46794202227374e-05,4.7302343327319e-06
"1951","Netherlands","Portugal",0,0,0,0,6.77859005238296e-06,1.24816727419882e-06,0,5.90768811259259e-06,0,0,1.39344454391744e-06
"1952","China, mainland","Republic of Moldova",0,0,0,0,3.07667827236495e-05,0,5.82998048228895e-06,2.93673878763895e-06,8.14408362933012e-06,1.72823437052802e-05,6.49599293281877e-06
"1953","Cuba","Republic of Moldova",0,0,0,0,3.537624224661e-05,0,0,0.000164786585524142,0,0,2.00162827770752e-05
"1954","Czechia","Republic of Moldova",0,0,0,0,0.000917697205465688,0.000645836441119658,0,0,0.00110049937912733,0.00110646504788409,0.000377049807359677
"1955","France","Republic of Moldova",0,0,0,0,0.000281442147110802,0.00619957552128638,0.0221633019598695,0.0184687065146912,0.0303184401106637,0.00183745536463282,0.00792689216182545
"1956","Georgia","Republic of Moldova",0,0,0,0,0.000148657320937426,0,0,0,0,0,1.48657320937426e-05
"1957","Iceland","Republic of Moldova",0,0,0,0,0.00111788881507118,0,0,0,0,0,0.000111788881507118
"1958","Morocco","Republic of Moldova",0,0,0,0.000134864097916083,0.000183598718758891,0,0.000613111642887396,0.000527074154261606,6.88333767894821e-05,0,0.000152748199061346
"1959","New Caledonia","Republic of Moldova",0,0,0,0,0.0164169124885743,0,0,0,0,0,0.00164169124885743
"1960","South Africa","Republic of Moldova",0,0,0,0,0.000299850700362587,0,0,0.000632821888212317,0,0,9.32672588574904e-05
"1961","United Arab Emirates","Republic of Moldova",0,0,0,0,8.9235926455479e-05,0.000379783201468272,0.00110785964669057,0.00225215631851361,0.00204267681636783,4.25410634866011e-05,0.000591425297298235
"1962","Cuba","Romania",0,0.000424282271104716,0,0,0.000306476540445375,0.000422835447522408,0.000420308354309893,0.000400881375220293,0.00102292416959703,0.000622933837503004,0.000362064199570272
"1963","New Zealand","Romania",0,0,0,0,0.000559430114614554,0.00119206467746016,0,0.107610275616812,0.164969892464265,0.04774627322612,0.0322077936099272
"1964","Peru","Romania",0,0,0,0,0.000102253215181706,0.000162454670881109,4.1403203930513e-05,1.90693617867117e-05,5.21179350214811e-05,0,3.77298386801521e-05
"1965","Saudi Arabia","Romania",0.000271315543033815,0.0112009402661521,0.0103547941679599,0.000298349964819599,0.000423205943340024,0.000340283040307864,0.000139290998890773,0.000274478473230548,0.00171934265176258,0.000930630627413703,0.00259526316769109
"1966","Bahrain","Russian Federation",0,0,0,0,0.000875289108606578,0,0,0,0.00610949668826705,0.0331219735661087,0.00401067593629823
"1967","Canada","Russian Federation",0,0,0,0,0.0011129942276636,0.000498210220339839,0.000500771490334165,0.00158503995554344,0.000776391066109519,0.000122620828013923,0.000459602778800449
"1968","China, Hong Kong SAR","Russian Federation",0,0,0,0,0.00787790647497575,0,0,0,0,0,0.000787790647497575
"1969","Colombia","Russian Federation",0,0,0,0,1.00182283496708e-05,0,0,1.01042321286282e-05,6.67351090452056e-06,0,2.67959713828196e-06
"1970","Mexico","Russian Federation",0,0,0.00432677279381979,0.0102218457973517,0.0214828279209986,0.00602797600043839,0.0173581895955269,0.0133899961289601,0.031527499146583,0.00322054907757401,0.0107555656461253
"1971","Mongolia","Russian Federation",0.981856342860831,1,1,0,0.995575233456686,0.999585046444087,0.985309298174653,0.97626397478916,0.996454164661856,0.998058680211887,0.893310274059916
"1972","Oman","Russian Federation",0.0858776127334384,0.127420841937245,0.0488153594456578,0.182622964643014,0.290794626292611,0.270677640485343,0.16505868115871,0.378099573444403,0.487482085489545,0.379412494537676,0.241626188016764
"1973","Poland","Russian Federation",0,0.00328588530941077,0.00138822476552684,0,0.00234196893901722,0.0177955959520748,0.0034042053333879,0.00349634702449686,0.00153458361915528,0.00146190295260562,0.00347087138956753
"1974","Saudi Arabia","Russian Federation",0,0.0310516141290576,0.011793303111407,0.00193939089616066,0.000254997811806927,0.0087463366033619,0.00375346742731853,0.00953268887305911,0.0335685283704601,0.0182424942505456,0.0118882821473177
"1975","Serbia","Russian Federation",0,0,0,0,0.00209616908536999,0,0,0,0.00642386785778202,0.000178086690431157,0.000869812363358316
"1976","Sudan","Russian Federation",0,0,0.0975875691602915,0.147886866897178,0.322675278347694,0.288206425022696,0.516064235324238,0.619374574507557,0.855880059387893,0.436811644845978,0.328448665349353
"1977","Sweden","Russian Federation",0,0.00694484838031692,0.0071343253544292,0.00532811770737068,0.0357502336765715,0.0525433815614401,0.0814019542426028,0.0452631340505473,0.236317474766529,0.0947016192412922,0.0565385088981099
"1978","Turkmenistan","Russian Federation",0,0,0.633457876352861,0.457511572196011,0.0325148986518516,0,0,0,0.020927550436079,0.0453859810075828,0.118979787864438
"1979","Azerbaijan","Serbia",0,0,0,0,4.61974468998777e-05,0,0,7.14917748933877e-05,0.000105672335291164,0.000306944897815987,5.30306454900416e-05
"1980","Canada","Serbia",0,0,0,0,0.000355857682641968,0.000777060055808443,0.000209658116829655,0,7.2011028632396e-05,0.00023106329895826,0.000164565018287072
"1981","China, mainland","Serbia",0,0,0,0,9.44753592676089e-06,5.73289374893761e-06,2.4899582190165e-06,2.11024916802322e-06,3.88138919648823e-05,9.54021707156217e-05,1.53996699743242e-05
"1982","New Zealand","Serbia",0,0,0,0,0.000137390380249725,0.000398354610773239,0,0.00654635610631757,0.00606117351782987,0.00522933329754058,0.0018372607912711
"1983","Bosnia and Herzegovina","Slovenia",0,0,0,0,0.000971859187171631,0.000979066262137828,0.000150777188947827,0.000264407974163673,0.000288260658781766,0,0.000265437127120272
"1984","Ireland","Slovenia",0,0,0,0,5.31829053707783e-05,0,0,0,0,0,5.31829053707783e-06
"1985","United Kingdom of Great Britain and Northern Ireland","Slovenia",0,0,0,0,4.79976592826513e-05,0,0,0,0,0,4.79976592826513e-06
"1986","Bahrain","South Africa",0,0,0,0,0.00246794295251269,0.0162947680107905,0,0,0.000692138606572211,0.000516638232390287,0.00199714878022657
"1987","Georgia","South Africa",0,0,0,0,0.000167304189929791,0,0.000168297332279871,0.000330574043290087,0.000378027498560528,0.000349308965147412,0.000139351202920769
"1988","Oman","South Africa",0,0,0,0,0.000221900394577869,0,0,0,0,0.000150335512872157,3.72235907450025e-05
"1989","Saint Kitts and Nevis","South Africa",0,0,0,0,1,0,0,0,0,0,0.1
"1990","Gambia","Spain",0,0,0,0,0.00112661978531971,0.000130222848972905,0.000176521163194542,0,0,0,0.000143336379748716
"1991","Lebanon","Spain",0,0,0,0,0.000239845132985501,0.000280590246030255,0.000119298727246312,7.72013524663962e-05,0.000125158718621196,0.000107314976253435,9.49409153603095e-05
"1992","Iraq","Syrian Arab Republic",0,0,0,0,8.26964271887787e-05,0,0,0,0,0,8.26964271887787e-06
"1993","Iran (Islamic Republic of)","Thailand",0,0,0,0,1.48389137320579e-05,0,0,0,0,0,1.48389137320579e-06
"1994","United Republic of Tanzania","Thailand",0,0,0,0,0.000114403816857016,0.0001810684711833,0,8.6640517783683e-05,0,0,3.82112805823999e-05
"1995","Central African Republic","Togo",0,0,0,0,1,1,0,0,0,0,0.2
"1996","China, Taiwan Province of","Turkey",0,0,0,0,1.24265118411524e-05,0,2.07694675594301e-05,1.86479811463441e-05,1.80585997030139e-05,8.15434787939784e-06,7.80569081293383e-06
"1997","Colombia","Turkey",0,0,0,0,3.49394747155606e-05,2.31150820589213e-05,2.27675786764213e-05,4.44271815589062e-05,2.96475544354451e-05,0,1.54896871445254e-05
"1998","Hungary","Turkey",0,0,0,0,0.000603140844596749,0.000614134425069095,0.00216065108420438,0.00136315789943178,0,0.000750128874940233,0.000549121312824224
"1999","Kazakhstan","Turkey",0,0,0,0,0.00392854969664642,0.000155360171057979,0,0.0042945075577832,0.0011894854456191,0.000349058727034759,0.000991696159814147
"2000","Kyrgyzstan","Turkey",0,0,0,0,0.000242423801754373,0,0.00039871265492496,0.00039304358967643,0.00106778726849014,0.000412147296181242,0.000251411461102715
"2001","Peru","Turkey",0,0,0,0,2.48658015939556e-05,0,0,3.82805569666059e-05,2.36995103006791e-05,0,8.68458688612407e-06
"2002","Republic of Korea","Turkey",0,0,0,0.00288800370125394,0.000109890763960288,0.0001893115583813,0.00014229994782523,0.000157271840225743,0.000138892954665755,7.54916089011784e-05,0.000370116237521343
"2003","Russian Federation","Turkey",0,0.000199836033131633,1.9222770407422e-05,0,0.000110660436613555,0.000124293309012297,0,0.000240060827985188,6.01379829847818e-05,0.000134674697191877,8.88886057326754e-05
"2004","Saudi Arabia","Turkey",0.000133152325023937,0,0,0,3.44013294732192e-05,0,1.31654035333038e-05,1.93992040697664e-05,1.45804609275339e-05,1.60410449123572e-05,2.30739767940118e-05
"2005","Sudan","Turkey",0,0,0.00364568015933622,0,2.73420836812699e-05,0,0.000121364931136907,0.000265453703703039,0.000188069831447486,0,0.000424791070930492
"2006","Uzbekistan","Turkey",0,0,0,0,8.52549713177636e-05,9.88182673550645e-05,0.000128337088613383,0.000168732786879301,0.000104183327171945,0.000131345595417327,7.16672036754785e-05
"2007","Venezuela (Bolivarian Republic of)","Turkey",0,0,0,0,1.35801464381096e-05,0,0,0,0,0,1.35801464381096e-06
"2008","Yemen","Turkey",0.00839978318558396,0,0,0.00737518639157313,4.1064888199381e-05,0,5.85920101257682e-05,0,2.48638323975625e-05,0,0.00158994903078798
"2009","Angola","Ukraine",0,0,0,0,0.00194354353450529,0.0363346418419899,0.00335282491817139,0.0843820571381516,0,0.0251707824399946,0.0151183849872813
"2010","Bahrain","Ukraine",0,0,0,0.359612691638723,0.00359214800791555,0,0,0,0,0.00245311266274186,0.036565795230938
"2011","Botswana","Ukraine",0,0,0,0.0426660071503764,0.0255808905433752,0.0167297562763889,0.0170994433926578,0.0150107328013091,0.00107115108969977,0.00253679693082101,0.0120694778184628
"2012","Cameroon","Ukraine",0,0,0.0158896318599096,0,0.0267289804457838,0,0.0160472245075228,0,0,0,0.00586658368132161
"2013","Croatia","Ukraine",0,0,0,0,0.00166370501604523,0.000762770769813683,0,0.000730174419873113,0.00239298792328241,0,0.000554963812901443
"2014","Democratic Republic of the Congo","Ukraine",0,0,0,0,0.0139163674292015,0,0,0,0.209748136465749,0.0622404966401755,0.0285905000535126
"2015","Eswatini","Ukraine",0,0,0,0.0239187157058228,0.0113444280959115,0,0.0179033578989473,0.0127891115664233,0.00187221886265432,0,0.00678278321297592
"2016","Ethiopia","Ukraine",0.206111423405429,0,0,0.184970367095457,0.139609318473197,0.129451519280781,0.164310506031182,0.11819031889911,0,0.320643549252934,0.126328700243809
"2017","Lesotho","Ukraine",0,0,0,0.0682154159310816,0.0319346844703638,0.00934298255110626,0.016940120962036,0.0174223576178921,0,0.00512890939660081,0.014898447092908
"2018","Namibia","Ukraine",0,0,0,0.0057722505466564,0.00946901608338325,0.104928352408834,0.00630371585181778,0.00822036419607825,0,0.00120620102880616,0.0135899900115575
"2019","New Zealand","Ukraine",0,0,0,0,0.000209392917313281,0,0,0,0,0,2.09392917313281e-05
"2020","Qatar","Ukraine",0,0,0,0,0.00676696209246457,0,0.00587860490599707,0.00960894094326115,0.0933278858157894,0.116338714452846,0.0231921108210358
"2021","Yemen","Ukraine",0.0112454059092008,0,0.0264433169214193,0.0141859597950868,0.0531214725444086,0.0196834981661548,0.000238369863094231,0.0426539833196848,0.140419197286084,0.172564728345177,0.0480555932150311
"2022","Bahrain","United Arab Emirates",0,0,0,0,0.00083854617086346,0,0,0,0,0,8.3854617086346e-05
"2023","Iran (Islamic Republic of)","United Arab Emirates",0,0,0,0,6.37357911366567e-06,1.12092599669311e-05,2.62396290935407e-05,0.000103708184050665,2.92413688569718e-05,4.496020227805e-05,2.21732223359824e-05
"2024","Oman","United Arab Emirates",0,0,0,0,0.000131856701995703,0,0,0,0,0.000290889279687126,4.22745981682829e-05
"2025","South Sudan","United Republic of Tanzania",0,0,0,0,0.243010850154386,0,0,0,0.0264207880573921,0.154772016986639,0.0424203655198417
"2026","Afghanistan","United States of America",0.870404348647485,0.133642870494795,0.107536260701086,0,0.30355724531406,0.161376740640291,0,0,0,0.000140547222330898,0.157665801302005
"2027","Albania","United States of America",0,0,0,0,0.000277234130649843,0,0,0,0.00049076920312972,0,7.68003333779563e-05
"2028","Angola","United States of America",0,0,0,0,0.00348520069955656,0,0.00558825657095156,0.118898298192649,0.000212530334413605,0.0246694915783986,0.015285377737597
"2029","Azerbaijan","United States of America",0.00385384104907366,0,0,0,4.52668428670115e-05,6.82339557601974e-05,0.00013774186666158,7.75236249781655e-05,0.0097880461491413,0,0.00139706534884819
"2030","Bangladesh","United States of America",0.0388591279899779,0.0177911750630729,0.0430124643167523,0.0311467834850919,0.0916950789347175,0.157304392407205,0.123190348154769,0.162025585135437,0.210502308784378,0.134689835956788,0.101021710022819
"2031","Ethiopia","United States of America",0.461324493030031,0.331974229012731,0.640174104314789,0.144136362647099,0.457985032645573,0.240022847453767,0.347399689669747,0.410296920727434,0.254175646137351,0.273655987514083,0.356114531315261
"2032","Georgia","United States of America",0,0,0,0.00984551410844256,9.07158116906314e-05,1.33630243225515e-05,0,0,0,0.0399356500616719,0.00498852430061276
"2033","Lithuania","United States of America",0,0,0,0,0.00096490161242515,0.000521691088744887,0.00141739700112199,0.00196260711014611,0.001336311658808,0.000969276732658622,0.000717218520390476
"2034","Mongolia","United States of America",0,0,0,0,0.00210699202975409,0,0,0,7.94701558243819e-05,0,0.000218646218557847
"2035","Myanmar","United States of America",0.0113620499496664,0.17452063699819,0.0312028135674588,0.0720607884509242,0.0514779645189882,0.0442753337767902,0.101765266699346,0.0953300164888286,0.150090125920918,0.216756193462742,0.0948841189833852
"2036","Namibia","United States of America",0.239844972449765,0.422878660049274,0.185751877046621,0.0399748518713209,0.000330039957677735,0.0783896592866058,0.13915411256108,0.115835503523795,0.0243010218746172,0.0141926866454602,0.126065338526622
